0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,text_chunk,embeddings_array,cos_sim
0.017919473350048,0.0135287931188941,0.0427966974675655,0.0167182404547929,0.0298236869275569,0.0050075300969183,0.099299319088459,-0.0273154210299253,0.0344540812075138,0.0214895196259021,-0.0462054796516895,-0.0098195988684892,-0.0023451158776879,-0.0150827942416071,-0.0205804426223039,0.13962022960186,-0.0365893989801406,-0.0939908847212791,-0.0707923471927642,-0.0275131687521934,-0.0743590369820594,0.0667032301425933,-0.0570850148797035,0.1003192067146301,-0.0483448393642902,0.0518620796501636,0.0066782380454242,0.029089892283082,0.0323366709053516,0.0260732807219028,-0.0450622141361236,0.0868449062108993,0.0229268707334995,0.00072359922342,-0.0180890467017889,-0.0482870377600193,-0.0098510468378663,-0.0282281190156936,-0.0061857546679675,-0.0043868795037269,0.0003469341609161,-0.0453426055610179,-0.0635196641087532,-0.0086348345503211,0.0276453047990798,0.0109326634556055,-0.0273536071181297,0.0614280328154563,0.0345266312360763,-0.0244225747883319,-0.0607562251389026,0.011814497411251,-0.0722337141633033,0.0119884274899959,0.0310146249830722,0.1348945945501327,-0.008331305347383,-0.0902390703558921,0.0681289136409759,-0.0140236970037221,-0.0501915328204631,0.0597829669713974,-0.0415474772453308,0.0404171533882617,0.0800403580069542,0.0079308087006211,-0.0876296982169151,0.0162641070783138,-0.0478182584047317,-0.0599255710840225,0.0146365379914641,0.0019980263896286,0.0615620762109756,0.0117802890017628,0.1010138317942619,-0.0353107377886772,0.0365828201174736,-0.0653002709150314,-0.012337576597929,-0.0218173395842313,0.080844722688198,-0.1163035556674003,-0.080594390630722,0.0690495669841766,-0.0253317281603813,0.0131570789963006,-0.0292955636978149,0.1066788583993911,-0.0382965803146362,-0.0058613228611648,-0.0730120241641998,-0.052403025329113,-0.0676324889063835,-0.0349120460450649,-0.0720389634370803,0.0537555702030658,0.0461290180683136,-0.0723246410489082,0.0557404309511184,0.0445049926638603,0.0244471244513988,-0.0556324236094951,-0.0022568078711628,-0.0071366080082952,0.0144857987761497,0.0024290634319186,0.0552935935556888,0.0229825899004936,0.0670929923653602,-0.0076904352754354,-0.0009314794442616,-0.0845768973231315,-0.0085262330248951,-0.0013089749263599,-0.0395074412226676,0.0703895986080169,-0.0204349476844072,0.0195328034460544,-0.0702025219798088,-0.0806872025132179,0.0432572737336158,0.0190356243401765,0.0582378953695297,0.0602988898754119,0.0082255145534873,-0.0304306857287883,0.0102252718061208,-1.0512028678909175e-32,0.1322944164276123,0.0164279136806726,0.0740510821342468,0.0831666439771652,0.0238194074481725,-0.0316835194826126,0.0043205097317695,0.0130586251616477,-0.011786232702434,-0.0310340896248817,-0.0218071974813938,-0.0126865115016698,-0.0177830141037702,-0.0355589464306831,0.0701905041933059,-0.0898685604333877,0.0226559732109308,-0.0379841327667236,-0.1337040513753891,0.098013125360012,-0.1196428537368774,0.0284631792455911,-0.0862470418214798,-0.0237323194742202,0.0095571093261241,-0.0488954409956932,0.0064196726307272,0.0353379249572753,0.0508959367871284,0.0035372264683246,0.0992130115628242,0.0854633152484893,-0.0478224046528339,-0.0002756531466729,-0.0380874201655387,-0.0617023296654224,0.0071967160329222,0.0168329235166311,-0.0924089401960372,0.0063210050575435,-0.0739732980728149,0.0664980635046958,-0.0821467861533165,0.0045617213472723,-0.007775614503771,0.0118641443550586,0.0752002820372581,-0.0220163185149431,-0.0365609489381313,0.0856785103678703,-0.0606927201151847,0.0338080003857612,0.0098564065992832,-0.0436355248093605,0.0671705603599548,0.0252459589391946,0.0576243288815021,0.0221335981041193,0.0038120888639241,0.0336763150990009,0.0253667905926704,-0.0637225210666656,0.0122038386762142,0.0498015880584716,0.0707068368792533,-0.0102192386984825,0.0090677253901958,0.0223216880112886,-0.0317424573004245,-0.075808860361576,-0.023704869672656,0.0210449956357479,0.0553202405571937,-0.0268453862518072,-0.0236565768718719,-0.0643277168273925,0.040261723101139,-0.0540266819298267,-0.0389435552060604,0.0065231770277023,-0.010785381309688,-0.005382465198636,0.104735679924488,-0.0638677701354026,-0.0344599857926368,0.0245196130126714,-0.0114175593480467,-0.0182596184313297,-0.0049304822459816,-0.0828174576163292,-0.043743010610342,-0.0063754436559975,0.0332871377468109,-0.0627877637743949,-0.0828582346439361,5.8104726168763974e-33,0.0135290650650858,-0.0269626323133707,-0.0520658493041992,0.0140260932967066,0.0197734497487545,-0.0272726025432348,0.0248312186449766,0.0620251595973968,-0.0539956651628017,0.0563383586704731,-0.0036507009062916,0.1321185976266861,0.0648004338145256,0.0261182449758052,0.0438197031617164,0.0040414538234472,0.0520408116281032,0.0106904674321413,-0.0553118661046028,0.0217216219753026,-0.0234134886413812,0.0184648428112268,0.0745293721556663,-0.0392928905785083,-0.0222820844501256,0.0736022517085075,0.0314541682600975,0.0710841417312622,-0.0301500055938959,0.0261852983385324,-0.0489762015640735,0.0775649100542068,-0.0039418078958988,0.0054329903796315,0.0039349729195237,0.0598134323954582,0.0348562970757484,-0.1516894847154617,-0.0507443845272064,0.0441566705703735,-0.0902881473302841,-0.0164371095597744,0.0605003722012043,-0.1245153173804283,-0.0662745162844657,-0.0534382723271846,-0.0075011542066931,0.132880300283432,0.026786733418703,-0.0582235120236873,-0.0149168455973267,-0.0248865354806184,0.0170077942311763,0.056298978626728,0.093458317220211,0.0022382123861461,-0.0567189678549766,0.0558431558310985,0.0403171330690383,0.0033346046693623,0.0114017119631171,-0.0024197772145271,0.0307991988956928,-0.0062960707582533,-0.0112270982936024,0.0179396718740463,-0.0052199866622686,0.0157746914774179,-0.0394089184701442,0.020354151725769,-0.0115436194464564,-0.1031240746378898,-0.0735120251774787,0.0513486079871654,0.0246204882860183,0.0302914250642061,0.035208560526371,-0.0052086156792938,-0.0727075040340423,0.0553172193467617,-0.0480867587029933,-0.0036722712684422,0.0266950968652963,0.0118629820644855,-0.0515252500772476,-0.082459308207035,-0.014300643466413,-0.0791377574205398,-0.0837153494358062,-0.0870876684784889,-0.0094963004812598,0.0239369478076696,-0.007515340577811,0.0404829867184162,-0.0430955998599529,-1.8013125213656167e-08,-0.0320407748222351,-0.0399351455271244,-0.0191831644624471,0.020262898877263,-0.0176854692399501,0.0043137110769748,0.0851030573248863,-0.0774612873792648,0.0491584427654743,-0.0136100482195615,-0.0910400003194809,-0.0099252639338374,0.0074700471013784,0.1089988350868225,0.0192725174129009,-0.0580594092607498,-0.0918692052364349,-0.0347294509410858,-0.0050080181099474,0.0304581094533205,0.0199023745954036,0.000932123104576,-0.0038443026132881,0.0004843196948058,-0.0159187112003564,0.046244028955698,-0.0326272286474704,-0.0411652401089668,0.0768822878599166,0.0277308970689773,0.0162745397537946,0.0747489035129547,0.0362171158194541,-0.0409694798290729,-0.0419049710035324,-0.0272985063493251,-0.0383170321583747,0.1371841579675674,-0.0405869409441947,0.0259325914084911,0.0375410392880439,0.0409012325108051,-0.039133932441473,0.0003421280125621,0.0646833404898643,-0.0113495392724871,0.0473928861320018,0.0452993512153625,-0.0233176033943891,-0.0485582053661346,0.0056472462601959,-0.0152341686189174,0.0676612630486488,-0.0547086521983146,0.0273455120623111,-0.0696391314268112,-0.0015693571185693,0.04648132994771,0.0445274226367473,-0.0224989745765924,-0.0260739736258983,0.0049040373414754,-0.0823170393705368,0.0570498146116733,The sky is blue.,"[0.017919473350048 0.0135287931188941 0.0427966974675655
 0.0167182404547929 0.0298236869275569 0.0050075300969183
 0.099299319088459 -0.0273154210299253 0.0344540812075138
 0.0214895196259021 -0.0462054796516895 -0.0098195988684892
 -0.0023451158776879 -0.0150827942416071 -0.0205804426223039
 0.13962022960186 -0.0365893989801406 -0.0939908847212791
 -0.0707923471927642 -0.0275131687521934 -0.0743590369820594
 0.0667032301425933 -0.0570850148797035 0.1003192067146301
 -0.0483448393642902 0.0518620796501636 0.0066782380454242
 0.029089892283082 0.0323366709053516 0.0260732807219028
 -0.0450622141361236 0.0868449062108993 0.0229268707334995
 0.00072359922342 -0.0180890467017889 -0.0482870377600193
 -0.0098510468378663 -0.0282281190156936 -0.0061857546679675
 -0.0043868795037269 0.0003469341609161 -0.0453426055610179
 -0.0635196641087532 -0.0086348345503211 0.0276453047990798
 0.0109326634556055 -0.0273536071181297 0.0614280328154563
 0.0345266312360763 -0.0244225747883319 -0.0607562251389026
 0.011814497411251 -0.0722337141633033 0.0119884274899959
 0.0310146249830722 0.1348945945501327 -0.008331305347383
 -0.0902390703558921 0.0681289136409759 -0.0140236970037221
 -0.0501915328204631 0.0597829669713974 -0.0415474772453308
 0.0404171533882617 0.0800403580069542 0.0079308087006211
 -0.0876296982169151 0.0162641070783138 -0.0478182584047317
 -0.0599255710840225 0.0146365379914641 0.0019980263896286
 0.0615620762109756 0.0117802890017628 0.1010138317942619
 -0.0353107377886772 0.0365828201174736 -0.0653002709150314
 -0.012337576597929 -0.0218173395842313 0.080844722688198
 -0.1163035556674003 -0.080594390630722 0.0690495669841766
 -0.0253317281603813 0.0131570789963006 -0.0292955636978149
 0.1066788583993911 -0.0382965803146362 -0.0058613228611648
 -0.0730120241641998 -0.052403025329113 -0.0676324889063835
 -0.0349120460450649 -0.0720389634370803 0.0537555702030658
 0.0461290180683136 -0.0723246410489082 0.0557404309511184
 0.0445049926638603 0.0244471244513988 -0.0556324236094951
 -0.0022568078711628 -0.0071366080082952 0.0144857987761497
 0.0024290634319186 0.0552935935556888 0.0229825899004936
 0.0670929923653602 -0.0076904352754354 -0.0009314794442616
 -0.0845768973231315 -0.0085262330248951 -0.0013089749263599
 -0.0395074412226676 0.0703895986080169 -0.0204349476844072
 0.0195328034460544 -0.0702025219798088 -0.0806872025132179
 0.0432572737336158 0.0190356243401765 0.0582378953695297
 0.0602988898754119 0.0082255145534873 -0.0304306857287883
 0.0102252718061208 -1.0512028678909175e-32 0.1322944164276123
 0.0164279136806726 0.0740510821342468 0.0831666439771652
 0.0238194074481725 -0.0316835194826126 0.0043205097317695
 0.0130586251616477 -0.011786232702434 -0.0310340896248817
 -0.0218071974813938 -0.0126865115016698 -0.0177830141037702
 -0.0355589464306831 0.0701905041933059 -0.0898685604333877
 0.0226559732109308 -0.0379841327667236 -0.1337040513753891
 0.098013125360012 -0.1196428537368774 0.0284631792455911
 -0.0862470418214798 -0.0237323194742202 0.0095571093261241
 -0.0488954409956932 0.0064196726307272 0.0353379249572753
 0.0508959367871284 0.0035372264683246 0.0992130115628242
 0.0854633152484893 -0.0478224046528339 -0.0002756531466729
 -0.0380874201655387 -0.0617023296654224 0.0071967160329222
 0.0168329235166311 -0.0924089401960372 0.0063210050575435
 -0.0739732980728149 0.0664980635046958 -0.0821467861533165
 0.0045617213472723 -0.007775614503771 0.0118641443550586
 0.0752002820372581 -0.0220163185149431 -0.0365609489381313
 0.0856785103678703 -0.0606927201151847 0.0338080003857612
 0.0098564065992832 -0.0436355248093605 0.0671705603599548
 0.0252459589391946 0.0576243288815021 0.0221335981041193
 0.0038120888639241 0.0336763150990009 0.0253667905926704
 -0.0637225210666656 0.0122038386762142 0.0498015880584716
 0.0707068368792533 -0.0102192386984825 0.0090677253901958
 0.0223216880112886 -0.0317424573004245 -0.075808860361576
 -0.023704869672656 0.0210449956357479 0.0553202405571937
 -0.0268453862518072 -0.0236565768718719 -0.0643277168273925
 0.040261723101139 -0.0540266819298267 -0.0389435552060604
 0.0065231770277023 -0.010785381309688 -0.005382465198636
 0.104735679924488 -0.0638677701354026 -0.0344599857926368
 0.0245196130126714 -0.0114175593480467 -0.0182596184313297
 -0.0049304822459816 -0.0828174576163292 -0.043743010610342
 -0.0063754436559975 0.0332871377468109 -0.0627877637743949
 -0.0828582346439361 5.8104726168763974e-33 0.0135290650650858
 -0.0269626323133707 -0.0520658493041992 0.0140260932967066
 0.0197734497487545 -0.0272726025432348 0.0248312186449766
 0.0620251595973968 -0.0539956651628017 0.0563383586704731
 -0.0036507009062916 0.1321185976266861 0.0648004338145256
 0.0261182449758052 0.0438197031617164 0.0040414538234472
 0.0520408116281032 0.0106904674321413 -0.0553118661046028
 0.0217216219753026 -0.0234134886413812 0.0184648428112268
 0.0745293721556663 -0.0392928905785083 -0.0222820844501256
 0.0736022517085075 0.0314541682600975 0.0710841417312622
 -0.0301500055938959 0.0261852983385324 -0.0489762015640735
 0.0775649100542068 -0.0039418078958988 0.0054329903796315
 0.0039349729195237 0.0598134323954582 0.0348562970757484
 -0.1516894847154617 -0.0507443845272064 0.0441566705703735
 -0.0902881473302841 -0.0164371095597744 0.0605003722012043
 -0.1245153173804283 -0.0662745162844657 -0.0534382723271846
 -0.0075011542066931 0.132880300283432 0.026786733418703
 -0.0582235120236873 -0.0149168455973267 -0.0248865354806184
 0.0170077942311763 0.056298978626728 0.093458317220211 0.0022382123861461
 -0.0567189678549766 0.0558431558310985 0.0403171330690383
 0.0033346046693623 0.0114017119631171 -0.0024197772145271
 0.0307991988956928 -0.0062960707582533 -0.0112270982936024
 0.0179396718740463 -0.0052199866622686 0.0157746914774179
 -0.0394089184701442 0.020354151725769 -0.0115436194464564
 -0.1031240746378898 -0.0735120251774787 0.0513486079871654
 0.0246204882860183 0.0302914250642061 0.035208560526371
 -0.0052086156792938 -0.0727075040340423 0.0553172193467617
 -0.0480867587029933 -0.0036722712684422 0.0266950968652963
 0.0118629820644855 -0.0515252500772476 -0.082459308207035
 -0.014300643466413 -0.0791377574205398 -0.0837153494358062
 -0.0870876684784889 -0.0094963004812598 0.0239369478076696
 -0.007515340577811 0.0404829867184162 -0.0430955998599529
 -1.8013125213656167e-08 -0.0320407748222351 -0.0399351455271244
 -0.0191831644624471 0.020262898877263 -0.0176854692399501
 0.0043137110769748 0.0851030573248863 -0.0774612873792648
 0.0491584427654743 -0.0136100482195615 -0.0910400003194809
 -0.0099252639338374 0.0074700471013784 0.1089988350868225
 0.0192725174129009 -0.0580594092607498 -0.0918692052364349
 -0.0347294509410858 -0.0050080181099474 0.0304581094533205
 0.0199023745954036 0.000932123104576 -0.0038443026132881
 0.0004843196948058 -0.0159187112003564 0.046244028955698
 -0.0326272286474704 -0.0411652401089668 0.0768822878599166
 0.0277308970689773 0.0162745397537946 0.0747489035129547
 0.0362171158194541 -0.0409694798290729 -0.0419049710035324
 -0.0272985063493251 -0.0383170321583747 0.1371841579675674
 -0.0405869409441947 0.0259325914084911 0.0375410392880439
 0.0409012325108051 -0.039133932441473 0.0003421280125621
 0.0646833404898643 -0.0113495392724871 0.0473928861320018
 0.0452993512153625 -0.0233176033943891 -0.0485582053661346
 0.0056472462601959 -0.0152341686189174 0.0676612630486488
 -0.0547086521983146 0.0273455120623111 -0.0696391314268112
 -0.0015693571185693 0.04648132994771 0.0445274226367473
 -0.0224989745765924 -0.0260739736258983 0.0049040373414754
 -0.0823170393705368 0.0570498146116733]",0.164218219611789
